"순번","핸들","계정유형","팔로워수치","우선순위","상태","시도횟수","처리일시","보류사유"
"358","yaksa_tips","국내 약사 인플루언서","10000","2","완료","1","2026-08-10T11:15:48+09:00","프로필·후보 릴스 직접 확인; 59주·2025-06-19; 좋아요 3.8천·댓글 104·리포스트 291; 조회수·최근12 중앙값 미확인; 프로필 공동구매 일정·외부 링크 확인; 최근 90일 밖이라 콘텐츠 raw-only F 보류; 계정 canonical 추가; 콘텐츠 CSV 미추가"
"359","yakstagram_","국내 건강 인접 계정","187000","3","완료","1","2026-08-10T11:21:31+09:00","프로필·후보 릴스 직접 확인; 149주·2023-09-29; 좋아요 875·댓글 60·리포스트 2; 조회수·최근12 중앙값 미확인; 프로필 영양제 상담 DM·단독할인 링크와 게시물 최저가 공구 일정 확인; 광고·공구·유료도달 의심 있음; 최근 90일 밖이라 콘텐츠 raw-only F 보류; 계정 canonical 추가; 콘텐츠 CSV 미추가"
"360","salt.yaksa","국내 약사 인플루언서","35000","2","완료","1","2026-08-10T11:23:20+09:00","프로필·후보 릴스 직접 확인; 10주·6월 5일 표시; 좋아요 3.5천·댓글 9.7천·리포스트 85; 조회수·최근12 중앙값 미확인; #파트너스·댓글 영양제 키워드 CTA·프로필 상품 링크 확인; 광고·제휴 콘텐츠로 canonical 콘텐츠 미추가; 계정 canonical 추가"
"361","yuni__yaksa","국내 약사 인플루언서","213000","2","완료","1","2026-08-10T11:58:15+09:00","프로필·후보 릴스 직접 확인; 21주·3월 15일 표시; 좋아요 2.4천·댓글 1.3천·리포스트 212; 조회수·최근12 중앙값 미확인; 프로필 장건강 유산균 open·상품 링크와 게시물 공구·구매완료 이벤트 확인; 광고·공구·유료도달 의심 있음; 최근 90일 밖이라 콘텐츠 raw-only F 보류; 기존 canonical 계정 행이 있어 계정 지표는 덮어쓰지 않아야 했으나 신규 이력 행이 중복 추가됨; 행 삭제 금지로 보존·감사; 콘텐츠 CSV 미추가"
"362","good.yaksa","국내 약사 인플루언서","289000","1","완료","1","2026-08-10T12:07:15+09:00","기존 canonical 계정 직접 대조; 후보 릴스 18주·4월 1일 표시; 좋아요 2.7천·댓글 775·리포스트 344; 조회수 미확인; 성분별 영양제·다이어트·피부·간건강·피로회복 정리; 최근 90일 밖이라 콘텐츠 raw-only F 보류; 기존 계정 행 유지; 콘텐츠 CSV 미추가"
"363","very_good_tip","국내 건강 인접 계정","361000","3","보류","9","2026-08-11T02:09:53.5940232+09:00","보류: 17:05 로그인 read-only 재확인; 프로필 게시물 1.3만·팔로워 36.1만·팔로우 0·꿀팁 저장소·카카오톡 홍보/제휴 링크 확인; 최신 프로필 링크 12개 중 새 정적 게시물 11개(DaEs5e1DZt6·DafJeJzjV0E·DaU2T7pCDrK·Db2evqhGuSX·Db2ZCxLD6OR·Db2UeERjn5P·Db2QCF4GjCp·Db12MjeGirP·Dbwr-ajjzQW·DbvE_Iwj08w·Dbu9Q31mhVy)는 raw/known ledger에 기록; 직접 /reels/ 12개는 기존 항목과 일치하고 조회수 283.7만·422.8만·425.2만·5269·5.1만·6.4만·6만·5.3만·2.7만·1만·1.8만·3.1만 노출; Db1_Gn5gPBd는 (광고)·판매 기간·판매가·구성 명시; 일반 생활정보·여행·엑셀·청년혜택 중심 비의료라 F/미달·account/content CSV 미추가; 유료도달 불명·포맷 소진도 미판정; raw-only 보류; 2026-08-10T19:14:06.6468960+09:00 read-only 재확인: 프로필 게시물 1.3만·팔로워 36.1만·팔로우 0; 새 정적 carousel Db2rTbrmv0m 1건(다이어트·치킨 칼로리/단백질 안내, 좋아요 29·댓글 2·리포스트 6, 49분 전); 직접 /reels/ 로드 후 표시 reel 링크 0개; recent12 미완료; 일반 비의료 계정 F 보류, paid reach unknown·format exhaustion unassessed; canonical CSV 미추가; 탭 종료·lease 반환; stop none. | 2026-08-10T20:16:20.6140327+09:00 로그인 read-only 재확인; 프로필 게시물 1.3만·팔로워 36.1만·팔로우 0·꿀팁 저장소·카카오 링크·Threads 확인. 현재 프로필 링크 12개는 모두 기존 raw/known과 일치; 직접 /reels/는 로딩 상태에서 표시 링크 0개; 기존 일반 비의료 F·유료도달 불명·포맷소진도 미판정 유지; accounts.csv에 대상 행이 없어 계정 행을 합성하지 않음; 새 shortcode 없음; 탭 종료·lease 반환; 시도 4→5 | 2026-08-10T21:07:31.8860141+09:00 로그인 read-only 재확인: 프로필 게시물 1.3만·팔로워 36.1만·팔로우 0·꿀팁 저장소·카카오 링크·Threads 확인; 현재 프로필 링크 12개와 직접 /reels/ 릴스 12개 모두 기존 raw/known과 일치(Db2rTbrmv0m 포함); 릴스 조회수 2.837만·4.228만·4.252만·5990·5.2만·6.4만·6만·5.4만·2.7만·1만·1.8만·3.1만 노출; 기존 광고 근거 유지; 일반 비의료 F·게이트 미달, 유료도달 불명·포맷소진도 미판정; canonical CSV 미추가; 탭 종료. lease 토큰은 만료되어 다른 소유자가 확인되었으므로 다른 토큰은 건드리지 않음; stop none; 시도 5→6 | 2026-08-10T23:05:16.2861208+09:00 로그인 read-only 재확인; 프로필 1.3만게시물·팔로워 36.1만·화면 팔로우 0·HTML meta 팔로우 2 충돌·카카오 홍보/제휴 링크·Threads 확인. 프로필 12개 링크와 직접 /reels/ 12개는 기존 raw/known과 일치. Db1_Gn5gPBd 조회수 5990→6322, 나머지 조회수는 기존값 유지; recent12 완료. 기존 F·게이트 미달·paid reach unknown·format exhaustion unassessed 유지; accounts.csv에 행이 없어 CSV 미변경; 새 shortcode·원본 이미지 없음; 탭 종료·lease 반환; 중단 조건 없음; 시도 6→7 | 2026-08-11T01:20:15.0483678+09:00 E1 로그인 read-only 재확인: 프로필 1.3만게시물·팔로워 36.1만·팔로우 0·꿀팁 저장소·카카오 홍보·Threads 확인; 프로필 링크 12개와 직접 /reels/ 릴스 12개 모두 기존 raw/known과 일치; 조회수 283.7만·422.8만·425.2만·6586·5.2만·6.4만·6만·5.4만·2.7만·1만·1.8만·3.1만 확인; Db1_Gn5gPBd 6322→6586; recent12 완료; 기존 F·게이트 미달·유료도달 의심 불명·포맷소진도 미판정 유지; accounts.csv 대상 행 없음·contents.csv 미변경; 새 shortcode 없음; 탭 종료·lease released; 시도 7→8. | 2026-08-11T02:09:53.5940232+09:00 E1 로그인 read-only 재확인: 프로필 1.3만게시물·팔로워 36.1만·팔로우 0·꿀팁 저장소·카카오 홍보·Threads 확인; 현재 프로필 링크는 로딩 스냅샷에서 미노출되어 기존 12개 상태를 보존; 직접 /reels/ 12개는 모두 기존 raw/known, 조회수 283.7만·422.8만·425.2만·6628·5.2만·6.4만·6만·5.4만·2.7만·1만·1.8만·3.1만, Db1_Gn5gPBd 6586→6628; recent12 완료·기존 F·게이트 미달·유료도달 불명·포맷소진도 미판정; accounts.csv 대상 행 없음·contents.csv canonical 행 없음·raw-only; 새 shortcode·이미지 없음; 탭 종료·lease 반환 ownership mismatch 거부, 다른 lease는 건드리지 않음; 시도 8→9."
"364","iam_yaksa","국내 약사 인플루언서","227000","2","완료","1","2026-08-10T12:16:12+09:00","기존 canonical 계정 직접 대조; 후보 릴스 18주·4월 1일 표시; 좋아요 352·댓글 75·리포스트 17; 조회수 미확인; 유산균 선택 기준·균주번호·보장균수 체크리스트; 최근 90일 밖이라 콘텐츠 raw-only F 보류; 기존 계정 행 유지; 콘텐츠 CSV 미추가"
"365","little_yaksa","국내 약사 인플루언서","60000","2","완료","1","2026-08-10T12:20:10+09:00","기존 canonical 계정 직접 대조; 후보 릴스 19주·3월 25일 표시; 좋아요 9.5천·댓글 206·리포스트 1천; 조회수 미확인; 올리브영 영양제 순위·성분 분석; 본문에 제품 광고·협찬 없음 명시; 최근 90일 밖이라 콘텐츠 raw-only F 보류; 기존 계정 행 유지; 콘텐츠 CSV 미추가"
"366","yakstory119","국내 약사 인플루언서","","2","완료","1","2026-08-10T12:23:29+09:00","기존 canonical 계정 직접 대조; 후보 릴스 150주·2023년 9월 19일 표시; 좋아요 4.7천·댓글 453·리포스트 12; 조회수 미확인; 관리된 유산균 5가지 추천; 최근 90일 밖이라 콘텐츠 raw-only F 보류; 기존 계정 행 유지; 콘텐츠 CSV 미추가"
"367","ssofit_yaksa","국내 메디컬 인접 계정","142000","2","완료","1","2026-08-10T12:30:23+09:00","기존 canonical 계정 직접 대조; 후보 게시물 11주·5월 18일 표시; 좋아요 211·댓글 339·리포스트 19; 조회수 미확인; 유산균 라벨 6항목 체크리스트; 최근 90일 안이라 F급 콘텐츠·신규 포맷 canonical 추가; 계정 행 유지"
"368","dr.microbiome","국내 메디컬 인접 계정","7083","2","완료","1","2026-08-10T12:43:00+09:00","신규 공식 R&D 센터 계정 직접 대조; 프로필 게시물 40·팔로워 7083·외부 blog 링크; 후보 릴스 27주·1월 29일 표시; 좋아요 비정량·댓글 8·리포스트 1·조회수 미확인; CJLP133 균주 기능성 홍보 내용; 최근 90일 밖이라 콘텐츠 raw-only F 보류; 계정 행 추가"
"369","jasin_yaksa","국내 약사 인플루언서","88000","2","완료","1","2026-08-10T12:49:00+09:00","기존 canonical 계정 직접 대조; 후보 릴스 121주·2024년 4월 9일 표시; 좋아요 2.6천·댓글 1.5만·리포스트 2·조회수 미확인; 유산균 제품 선택 기준 4개와 DM 제품 문의 CTA; 최근 90일 밖이라 콘텐츠 raw-only F 보류; 계정 행 유지"
"370","gureumpharm","국내 약사 인플루언서","98000","2","완료","1","2026-08-10T12:53:00+09:00","기존 canonical 계정 직접 대조; 후보 릴스 119주·2024년 4월 24일 표시; 좋아요 458·댓글 189·리포스트·조회수 미확인; 포스트바이오틱스 기능성·농축도·섭취법 설명; 최근 90일 밖이라 콘텐츠 raw-only F 보류; 계정 행 유지"
"371","lilly_yaksa","국내 메디컬 인접 계정","275000","2","완료","1","2026-08-10T12:57:00+09:00","기존 canonical 계정 직접 대조; 후보 릴스 39주·2025년 11월 3일 표시; 좋아요 270·댓글 372·리포스트 5·조회수 미확인; 유산균 정착·장 건강 효과 주장; 최근 90일 밖이라 콘텐츠 raw-only F 보류; 계정 행 유지"
"372","eunha__yak","국내 약사 인플루언서","113000","2","완료","1","2026-08-10T13:06:26+09:00","기존 canonical 계정 직접 대조; 후보 게시물 58주·2025년 6월 28일 표시; 좋아요 94·댓글 45·리포스트 1·조회수 미확인; 유산균·항생제·장-뇌축 관련 설명과 댓글·DM 상담 CTA; 최근 90일 밖이라 콘텐츠 raw-only F 보류; 기존 중복 canonical 계정 행 유지"
"373","buddy_yaksa","국내 약사 인플루언서","75000","2","완료","1","2026-08-10T13:16:18+09:00","기존 canonical 계정 직접 대조; 후보 릴스 112주·2024년 6월 12일 표시; 좋아요 1.7만·댓글 774·리포스트 2·조회수 미확인; 영양제 댓글·DM 상담 CTA 중심; 최근 90일 밖이라 콘텐츠 raw-only F 보류; 계정 행 유지"
"374","simple.yaksa","국내 약사 인플루언서","136000","2","완료","1","2026-08-10T13:21:34+09:00","기존 canonical 계정 직접 대조; 후보 릴스 21주·3월 15일 표시; 좋아요 1.5천·댓글 336·리포스트 39·조회수 미확인; 오메가3 10문답·광고 아님 표기; 최근 90일 밖이라 콘텐츠 raw-only F 보류; 계정 행 유지"
"375","iam_yaksa","국내 약사 인플루언서","227000","2","완료","1","2026-08-10T13:21:34+09:00","기존 canonical 계정 직접 대조; 후보 릴스 30주·1월 9일 표시; 좋아요 5.8천·댓글 428·리포스트 494·조회수 미확인; 6개월 이상 영양제 복용 주의; 최근 90일 밖이라 콘텐츠 raw-only F 보류; 계정 행 유지"
"376","hisutamine","국내 약사 인플루언서","14000","2","완료","1","2026-08-10T13:21:34+09:00","기존 canonical 계정 직접 대조; 후보 릴스 17시간 전 표시; 좋아요 669·댓글 30·리포스트 141·조회수 미확인; 다이소 영양제 사요·안 사요 비교와 성분·함량·원료사 기준; 최근 90일 안이라 contents.csv F·게이트 통과; 기존 계정 행 유지"
"377","yak_minam","국내 약사 인플루언서","12000","2","완료","1","2026-08-10T13:21:34+09:00","기존 canonical 계정 직접 대조; 후보 릴스 17주·4월 8일 표시; 좋아요 44·댓글 130·리포스트 3·조회수 미확인; 영양제 티어표 댓글 키워드·DM CTA; 최근 90일 밖이라 콘텐츠 raw-only F 보류; 계정 행 유지"
